junction	numReads	p_predicted	p_value
chr6|SEC63:108218853|SEC63:108230239|rev|-	1	0.798811581553715	0.0676754845032749
chr6|SEC63:108225833|SEC63:108246136|rev|-	1	0.892137314723196	0.0192013926426903
chr6|SEC63:108233920|SEC63:108243113|rev|-	1	0.0696174175358725	0.349632651041924
chr6|SEC63:108243001|SEC63:108250718|rev|-	1	0.845047068993691	0.0414441565581097
chr6|SENP6:76388643|SENP6:76385151|rev|+	2	0.0309689180673388	0.247461330708231
chr6|SENP6:76412788|SENP6:76412361|dup|+	3	0.983309525384159	0.00113283431194549
chr6|TNFRSF21:47251674|TNFRSF21:47254331|rev|-	1	0.888514300679808	0.0206865099867112
chr6|UTRN:144860579|UTRN:144858718|rev|+	2	0.971679244927208	0.00149935359894929
chr6|XPO5:43514308|XPO5:43519190|rev|-	1	0.836143697622943	0.0462360629172586
chr6|ZNF292:87928449|ZNF292:87925621|rev|+	1	0.845046658568784	0.0414443739494878
chr7|AGK:141349133|AGK:141336760|rev|+	1	0.892859352696457	0.018910734284993
chr7|AUTS2:69364484|AUTS2:69364272|dup|+	2	0.983040222056736	0.000299528810179213
chr7|AVL9:32599076|AVL9:32598171|rev|+	1	0.880912337710759	0.0239414476808134
chr7|BAZ1B:72873866|BAZ1B:72884813|rev|-	1	0.629940925959991	0.172386255889484
chr7|BBS9:33427756|BBS9:33388680|rev|+	1	0.891117936665244	0.0196147789266839
chr7|BCAP29:107224427|DUS4L:107216811|rev|+	1	0.0139693079709138	0.349964216385733
chr7|C7orf43:99752885|EPHB4:100417918|rev|-	1	0.0959515215027134	0.348941941897311
chr7|CCZ1B:6854395|CCZ1B:6862991|rev|-	1	0.515506351435985	0.235918662410844
chr7|CDK13:40118450|CDK13:40117604|rev|+	1	0.848516253076236	0.0396187981662525
chr7|COA1:43679048|COA1:43680248|rev|-	1	0.511154129306318	0.238106712597166
chr7|CRCP:65599361|CRCP:65592691|rev|+	1	0.00919811628378418	0.349964502207438
chr7|CYP51A1:91752434|CYP51A1:91761186|rev|-	1	0.859094486335637	0.0342125380894301
chr7|DNAJB6:157178305|DNAJB6:157174940|rev|+	1	0.00116437757704873	0.349964538439373
chr7|EPHB4:100410369|EPHB4:100410830|rev|-	1	0.890738336757774	0.0197696182005479
chr7|ESYT2:158552177|ESYT2:158557544|rev|-	2	0.146711038513184	0.246804818509226
chr7|EZH2:148529726|EZH2:148544397|rev|-	1	0.867951326456707	0.0298892155255775
chr7|FAM126A:23015829|FAM126A:23030758|rev|-	1	0.787848265369513	0.0742802934415872
chr7|FAM185A:102401858|FAM185A:102398301|rev|+	1	0.746176345908238	0.100108253803016
chr7|FBXL13:102665510|FBXL13:102669865|rev|-	2	0.983990030438107	0.000246269108952113
chr7|GBAS:56051561|GBAS:56049903|rev|+	1	0.875181424180733	0.0265123934333984
chr7|GBAS:56052571|GBAS:56049903|rev|+	1	0.83614459033033	0.0462355751228964
chr7|GBAS:56065142|GBAS:56062587|rev|+	1	0.0337119814270708	0.349945414108086
chr7|GTF2IP1:72618644|GTF2IP1:72617463|rev|+	2	2.62509658572084e-06	0.247462298305346
chr7|HIBADH:27668990|HIBADH:27672064|rev|-	1	0.768843580180475	0.0859487428635731
chr7|ICA1:8257935|ICA1:8275635|rev|-	2	0.932998294343872	0.0133710849654026
chr7|IQCE:2629740|IQCE:2629541|dup|+	1	0.892859352696457	0.018910734284993
chr7|KBTBD2:32914604|KBTBD2:32919554|rev|-	1	0.892087241880115	0.0192216158691013
chr7|KLHL7:23183644|KLHL7:23163396|rev|+	1	0.821929773845827	0.0541706011430104
chr7|LOC100093631:74623676|LOC100093631:74627856|rev|-	1	0.000738765167508697	0.349964538439435
chr7|MAD1L1:2269619|MAD1L1:2270359|rev|-	1	0.797353130342305	0.0685477189505503
chr7|MKLN1:131084192|MKLN1:131071879|rev|+	1	0.859095283517591	0.0342121402699809
chr7|MLL3:151891094|MLL3:151896544|rev|-	1	0.892085979112484	0.0192221259816388
chr7|MLL3:151891525|MLL3:152009031|rev|-	1	0.000524933522705059	0.349964538439437
chr7|MLL3:151970790|MLL3:152012423|rev|-	1	0.767956359889088	0.0864988806536874
chr7|MLL5:104681470|MLL5:104678573|rev|+	3	0.992624898070598	7.81349872521445e-05
chr7|NCAPG2:158473413|ESYT2:158542414|rev|-	1	0.000185326198692231	0.349964538439437
chr7|NOD1:30496337|NOD1:30496658|dup|-	1	0.0289285039094559	0.349954650681291
chr7|NRF1:129330386|NRF1:129297183|rev|+	1	0.848516253076236	0.0396187981662525
chr7|NUPL2:23226765|NUPL2:23224689|rev|+	1	0.891118783438253	0.0196144340715768
chr7|PTPN12:77212967|PTPN12:77210744|rev|+	1	0.739050112474992	0.104591990696537
chr7|RAPGEF5:22330794|RAPGEF5:22357656|rev|-	2	0.955784068096954	0.00503419327957636
chr7|RBM33:155473602|RBM33:155457869|rev|+	1	0.12773567012658	0.347355120367885
chr7|RBM33:155473602|RBM33:155465561|rev|+	2	0.942909855374992	0.0093378855441866
chr7|SND1:127361454|SND1:127344893|rev|+	1	0.880912337710759	0.0239414476808134
chr7|SNX13:17908030|SNX13:17915413|rev|-	1	0.885298278903322	0.0220411108577115
chr7|SNX13:17908030|SNX13:17937069|rev|-	1	0.821930243090311	0.0541703340223242
chr7|SNX13:17915103|SNX13:17915413|rev|-	1	0.875181424180733	0.0265123934333984
chr7|SPDYE8P:72490260|ABHD11:73151440|rev|-	1	3.27343007845034e-05	0.349964538439437
chr7|SUN1:900019|FAM20C:195554|rev|+	1	3.54748822251766e-05	0.349964538439437
chr7|TAX1BP1:27825108|TAX1BP1:27824782|rev|+	1	0.892087241880115	0.0192216158691013
chr7|THSD7A:11675757|THSD7A:11676588|dup|-	1	0.867951702651684	0.0298890361375371
chr7|TMEM106B:12269445|TMEM106B:12263852|rev|+	1	0.892137314723196	0.0192013926426903
chr7|TRRAP:98569568|TRRAP:98563319|rev|+	2	0.959608636792774	0.00399157889898555
chr7|TYW1B:72193790|TYW1B:72209578|rev|-	1	0.618140620513767	0.179408010513588
chr7|ZKSCAN1:99621930|ZKSCAN1:99621042|rev|+	1	0.893028307286136	0.0188429799824873
chr7|ZKSCAN1:99627998|ZKSCAN1:99621042|rev|+	1	0.767956359889088	0.0864988806536874
chr7|ZNF12:6736970|ZNF12:6744854|rev|-	1	0.888513926676039	0.0206866655573576
chr7|ZNF3:99672758|ZNF3:99673253|rev|-	1	0.746175725349994	0.10010864377699
chr7|ZNF3:99674926|ZNF3:99677279|rev|-	1	0.767955179770667	0.0864996126798449
chr7|ZNF680:64004085|ZNF680:64004810|rev|-	1	0.721244949318835	0.115822590279831
chr8|ASAH1:17927301|ASAH1:17928899|rev|-	1	0.0526209640495802	0.349848318395189
chr8|ASAP1:131164982|ASAP1:131193126|rev|-	1	0.821930243090311	0.0541703340223242
chr8|ASPH:62531537|ASPH:62566219|rev|-	1	0.18930046885261	0.341377098095004
chr8|AZIN1:103870241|AZIN1:103870378|dup|-	1	0.875181790057462	0.0265122262344687
chr8|CHD7:61655656|CHD7:61653818|dup|+	1	0.0873371536372694	0.349223145703933
chr8|CHD7:61714152|CHD7:61707545|rev|+	1	0.7997240757484	0.0671308361524287
chr8|CHD7:61720831|CHD7:61712947|rev|+	1	0.859095283517591	0.0342121402699809
chr8|COL14A1:121327825|COL14A1:121322248|rev|+	1	0.00197522642120568	0.349964538436636
chr8|CSPP1:68028357|CSPP1:68018140|rev|+	1	0.875181790057462	0.0265122262344687
chr8|DLC1:12945996|DLC1:12950334|rev|-	1	0.893028307286136	0.0188429799824873
chr8|EIF3E:109247227|EIF3E:109248432|rev|-	1	0.867951702651684	0.0298890361375371
chr8|EMC2:109468159|EMC2:109462052|rev|+	1	0.767956359889088	0.0864988806536874
chr8|ESRP1:95677424|ESRP1:95676925|rev|+	1	0.844993721240062	0.041472416287214
chr8|EXTL3:28575724|EXTL3:28573102|rev|+	1	0.885298278903322	0.0220411108577115
chr8|FBXO25:385707|FBXO25:381341|rev|+	2	0.0010955262482416	0.247462298305346
chr8|FNTA:42919358|FNTA:42914235|rev|+	1	0.885298638242111	0.0220409576392666
chr8|GRHL2:102571040|GRHL2:102555469|rev|+	1	0.888430291558979	0.0207214660101055
chr8|HOOK3:42785315|HOOK3:42761316|rev|+	1	0.821930243090311	0.0541703340223242
chr8|KIAA0146:48206619|KIAA0146:48192450|rev|+	1	0.821930243090311	0.0541703340223242
chr8|KIAA0146:48511758|KIAA0146:48192450|rev|+	1	0.892087241880115	0.0192216158691013
chr8|KIAA0146:48614577|KIAA0146:48612965|rev|+	1	0.55313187837148	0.216251809654562
chr8|LEPROTL1:29962002|LEPROTL1:29959414|rev|+	2	0.98205004229352	0.000362142637951129
chr8|LRRC6:133634857|LRRC6:133673873|rev|-	1	0.768843580180475	0.0859487428635731
chr8|MTDH:98703416|MTDH:98673300|rev|+	1	0.0354991696381375	0.349940754126884
chr8|MTUS1:17532695|MTUS1:17581342|rev|-	1	0.893028307286136	0.0188429799824873
chr8|NCALD:103032465|NCALD:103032517|dup|-	1	0.0543847408213914	0.349832587011578
chr8|NCOA2:71071740|NCOA2:71075089|rev|-	1	0.83614459033033	0.0462355751228964
chr8|PABPC1:101724590|PABPC1:101725409|rev|-	1	0.892137314723196	0.0192013926426903
chr8|PCM1:17869336|PCM1:17868746|rev|+	1	0.787848806082484	0.0742799651112418
chr8|PCMTD1:52773405|PCMTD1:52773806|dup|-	6	0.729516542831152	0.140243976850481
chr8|POLB:42210086|POLB:42202471|rev|+	1	0.55313187837148	0.216251809654562
chr8|PPP3CC:22333137|PPP3CC:22332467|rev|+	1	0.848515840276265	0.0396190138961999
chr8|PROSC:37623873|PROSC:37623044|rev|+	3	0.988316709587002	0.000379720326569885
chr8|PTK2:141810558|PTK2:141874498|rev|-	1	0.767955779833946	0.0864992404611639
chr8|PTK2:141840571|PTK2:141889736|rev|-	1	0.867951326456707	0.0298892155255775
chr8|PTK2:141856359|PTK2:141900868|rev|-	1	0.0984214271542931	0.348850426602592
chr8|RAB11FIP1:37734627|RAB11FIP1:37735069|dup|-	1	0.095273872170466	0.348966182631
chr8|RAB2A:61504528|RAB2A:61496767|rev|+	1	0.892858579283771	0.0189110446657975
chr8|RUNX1T1:93017344|RUNX1T1:93029591|rev|-	1	0.805838523781538	0.0635036665968945
chr8|SGK3:67743546|SGK3:67726088|rev|+	1	0.859095283517591	0.0342121402699809
chr8|SLC25A32:104417004|SLC25A32:104420012|rev|-	1	0.767956359889088	0.0864988806536874
chr8|SPAG1:101245765|SPAG1:101237401|rev|+	1	0.0263597193973433	0.349957982491779
chr8|SQLE:126021585|SQLE:126021213|rev|+	1	0.867951702651684	0.0298890361375371
chr8|STAU2:74585342|STAU2:74601048|rev|-	1	0.892744063778009	0.018957023994918
chr8|STAU2:74585342|STAU2:74652103|rev|-	1	0.507070805499269	0.240142636010107
chr8|STK3:99538970|STK3:99608397|rev|-	2	0.959273378173874	0.00407830795303071
chr8|TCEA1:54896923|TCEA1:54923052|rev|-	1	0.768840653233173	0.0859505570977611
chr8|TGS1:56702858|TGS1:56695307|rev|+	1	0.8443825952575	0.0417965495284639
chr8|TRAM1:71495399|TRAM1:71506825|rev|-	1	0.83614459033033	0.0462355751228964
chr8|UBR5:103372299|UBR5:103373854|rev|-	1	0.893028307286136	0.0188429799824873
chr8|VPS13B:100115348|VPS13B:100050651|rev|+	1	0.767955779833946	0.0864992404611639
chr8|VPS13B:100454863|VPS13B:100443765|rev|+	1	0.892744461159751	0.0189568643633974
chr8|WDR67:124117704|WDR67:124089351|rev|+	1	0.0652555689945854	0.349702649225751
chr8|WDR67:124138927|WDR67:124138296|rev|+	1	0.836144151544964	0.0462358148844057
chr8|WHSC1L1:38205015|WHSC1L1:38205733|dup|-	1	0.893027918789016	0.0188431356649789
chr8|WWP1:87414432|WWP1:87414248|dup|+	1	0.892136556694745	0.0192016987283729
chr8|WWP1:87460742|WWP1:87454848|rev|+	1	0.88851466221167	0.020686359604319
chr9|ADAMTS13:136303486|ADAMTS13:136302869|rev|+	1	0.767956359889088	0.0864988806536874
chr9|CAMSAP1:138741983|CAMSAP1:138774924|rev|-	1	0.893027100886087	0.0188434634250077
chr9|CAMSAP1:138773479|CAMSAP1:138774924|rev|-	4	0.998100773014192	2.2250486818983e-06
chr9|CLTA:36199093|CLTA:36197548|rev|+	1	0.890738336757774	0.0197696182005479
chr9|CNTLN:17342442|CNTLN:17309056|rev|+	1	0.875181424180733	0.0265123934333984
chr9|DENND1A:126519982|DENND1A:126641300|rev|-	1	0.88851466221167	0.020686359604319
chr9|DENND4C:19300329|DENND4C:19288594|rev|+	1	0.787848806082484	0.0742799651112418
chr9|DNAJA1:33037113|DNAJA1:33036572|rev|+	1	0.885298638242111	0.0220409576392666
chr9|EHMT1:140622981|EHMT1:140622801|dup|+	1	0.805837499444523	0.0635042708458002
chr9|GAPVD1:128099870|GAPVD1:128099297|rev|+	1	0.467593971130981	0.258954345173963
chr9|IARS:95018962|IARS:95048121|rev|-	1	0.890737970561939	0.0197697678072282
chr9|JAK2:5081861|JAK2:5064883|rev|+	1	0.824032305963682	0.052976952978294
chr9|KDM4C:6893232|KDM4C:6880012|rev|+	1	0.0354991696381375	0.349940754126884
chr9|KIAA0368:114148657|KIAA0368:114154104|rev|-	3	0.995923464994761	7.62538623054779e-06
chr9|KIAA2026:5968019|KIAA2026:5988545|rev|-	1	0.880912337710759	0.0239414476808134
chr9|LPAR1:113734353|LPAR1:113735838|rev|-	8	0.999999721484766	2.73511095969338e-29
chr9|MVB12B:129157976|MVB12B:129102787|rev|+	1	0.892087241880115	0.0192216158691013
chr9|MVB12B:129157976|MVB12B:129154345|rev|+	1	0.805838523781538	0.0635036665968945
chr9|NAA35:88611492|NAA35:88574708|rev|+	1	0.888430727562585	0.0207212845298543
chr9|NOL8:95062172|NOL8:95068112|rev|-	1	0.821929288414322	0.0541708774786057
chr9|RAD23B:110074018|RAD23B:110062422|rev|+	1	0.0347435416230121	0.349942813083078
chr9|RC3H2:125639750|RC3H2:125655305|rev|-	1	0.823534954234507	0.0532587205915854
chr9|SMARCA2:2039900|SMARCA2:2028987|rev|+	1	0.890737970561939	0.0197697678072282
chr9|TMEM245:111868788|TMEM245:111870850|rev|-	1	0.885298638242111	0.0220409576392666
chr9|TNC:117838311|TNC:117838854|rev|-	1	0.859094891685335	0.0342123358066977
chr9|UBAP2:33960824|UBAP2:33973235|rev|-	1	0.845047068993691	0.0414441565581097
chr9|UBQLN1:86293356|UBQLN1:86301070|rev|-	1	0.664143280170274	0.151575459952785
chr9|UNC13B:35259047|UNC13B:35236466|rev|+	1	0.890738336757774	0.0197696182005479
chr9|ZCCHC6:88920107|ZCCHC6:88924932|rev|-	2	0.956688970888894	0.00477708543431417
chr9|ZCCHC7:37126939|ZCCHC7:37126309|dup|+	1	0.892744461159751	0.0189568643633974
chr9|ZNF483:114296633|ZNF483:114296019|rev|+	1	0.0367484945162949	0.349937050548893
chrX|CDKL5:18528974|CDKL5:18525055|rev|+	2	0.985771426716403	0.000163416078658304
chrX|CXorf23:19947903|CXorf23:19954016|rev|-	2	0.00247687496586525	0.247462298305081
chrX|DOCK11:117680079|DOCK11:117676688|rev|+	1	0.797353130342305	0.0685477189505503
chrX|FAM50A:153677645|FAM50A:153674763|rev|+	1	0.805838020296907	0.0635039635986447
chrX|GAB3:153924192|GAB3:153928334|rev|-	1	0.746176345908238	0.100108253803016
chrX|HDAC8:71681854|HDAC8:71684581|rev|-	1	0.875181045681792	0.0265125664008495
chrX|POF1B:84558412|POF1B:84563222|rev|-	1	0.798811581553715	0.0676754845032749
chrX|RBBP7:16867367|RBBP7:16871965|rev|-	1	0.0607333881695896	0.349763997443237
chrX|SMC1A:53430498|SMC1A:53430825|rev|-	2	0.98304903674062	0.000299004305259955
chrX|TAF1:70644088|TAF1:70641159|rev|+	1	0.867951702651684	0.0298890361375371
chrX|XIAP:123034543|XIAP:123022469|rev|+	1	0.759532705072783	0.0917409411499463
chrX|ZFX:24197887|ZFX:24190832|rev|+	1	0.0873371536372694	0.349223145703933
chrX|ZFX:24197887|ZFX:24197300|dup|+	1	0.861235499677372	0.0331495930633699
